8,4,3,6,0,0.425,17.85,0.425,16.15,-1.76,16.15,-1.76,17.85
8,3.99999,3.01202,6.00599,-0.011994,0.4327,17.84914,0.429305,16.14915,-1.75569,16.15351,-1.7523,17.85351
8,3.99998,3.02407,6.01195,-0.023976,0.440398,17.84827,0.433619,16.14829,-1.75136,16.157,-1.74458,17.85699
8,3.99995,3.03615,6.01789,-0.035946,0.448096,17.84739,0.437942,16.14742,-1.74702,16.16047,-1.73686,17.86044
8,3.9999,3.04826,6.02381,-0.047904,0.455794,17.8465,0.442275,16.14655,-1.74266,16.16393,-1.72914,17.86387
8,3.99985,3.06041,6.0297,-0.05985,0.46349,17.84559,0.446617,16.14567,-1.73828,16.16736,-1.7214,17.86728
8,3.99978,3.07259,6.03557,-0.071784,0.471186,17.84467,0.450968,16.14479,-1.73388,16.17078,-1.71366,17.87066
8,3.99971,3.0848,6.04141,-0.083706,0.478881,17.84374,0.455329,16.1439,-1.72946,16.17417,-1.70591,17.87401
8,3.99962,3.09704,6.04723,-0.095616,0.486575,17.84279,0.459699,16.143,-1.72503,16.17755,-1.69815,17.87734
8,3.99952,3.10931,6.05303,-0.107514,0.494268,17.84183,0.464078,16.1421,-1.72058,16.18091,-1.69039,17.88064
8,3.9994,3.12161,6.0588,-0.1194,0.501961,17.84086,0.468466,16.14119,-1.71611,16.18424,-1.68261,17.88391
8,3.99928,3.13395,6.06455,-0.131274,0.509653,17.83988,0.472863,16.14028,-1.71163,16.18756,-1.67484,17.88717
8,3.99914,3.14631,6.07027,-0.143136,0.517344,17.83888,0.47727,16.13936,-1.70712,16.19086,-1.66705,17.89039
8,3.99899,3.15871,6.07597,-0.154986,0.525035,17.83788,0.481685,16.13843,-1.7026,16.19415,-1.65925,17.89359
8,3.99883,3.17114,6.08165,-0.166824,0.532725,17.83686,0.48611,16.1375,-1.69807,16.19741,-1.65145,17.89677
8,3.99866,3.18359,6.0873,-0.17865,0.540414,17.83582,0.490544,16.13655,-1.69352,16.20065,-1.64365,17.89992
8,3.99847,3.19608,6.09293,-0.190464,0.548102,17.83478,0.494986,16.13561,-1.68895,16.20388,-1.63583,17.90305
8,3.99828,3.20859,6.09853,-0.202266,0.55579,17.83372,0.499438,16.13465,-1.68436,16.20708,-1.62801,17.90615
8,3.99807,3.22114,6.10411,-0.214056,0.563477,17.83265,0.503899,16.1337,-1.67976,16.21027,-1.62018,17.90923
8,3.99785,3.23371,6.10967,-0.225834,0.571163,17.83157,0.508368,16.13273,-1.67514,16.21344,-1.61235,17.91228
8,3.99762,3.24631,6.1152,-0.2376,0.578849,17.83047,0.512847,16.13176,-1.67051,16.21659,-1.6045,17.91531
8,3.99737,3.25894,6.12071,-0.249354,0.586533,17.82937,0.517334,16.13078,-1.66586,16.21972,-1.59666,17.91831
8,3.99712,3.2716,6.12619,-0.261096,0.594218,17.82825,0.52183,16.12979,-1.66119,16.22283,-1.5888,17.92129
8,3.99685,3.28429,6.13165,-0.272826,0.601901,17.82712,0.526335,16.1288,-1.65651,16.22592,-1.58094,17.92424
8,3.99657,3.297,6.13709,-0.284544,0.609584,17.82598,0.530849,16.1278,-1.65181,16.229,-1.57307,17.92717
8,3.99628,3.30974,6.1425,-0.29625,0.617267,17.82482,0.535372,16.12679,-1.64709,16.23205,-1.5652,17.93008
8,3.99598,3.32252,6.14789,-0.307944,0.624948,17.82365,0.539903,16.12578,-1.64236,16.23509,-1.55732,17.93296
8,3.99567,3.33531,6.15325,-0.319626,0.632629,17.82247,0.544443,16.12476,-1.63762,16.23811,-1.54943,17.93582
8,3.99534,3.34813,6.15859,-0.331296,0.64031,17.82128,0.548992,16.12374,-1.63285,16.24111,-1.54154,17.93865
8,3.995,3.36098,6.16391,-0.342954,0.647989,17.82008,0.553549,16.12271,-1.62808,16.24409,-1.53364,17.94146
