0.0115611,1.16998,3.65482,2.95877,-0.00930745,0.414233,2.01872,0.408885,0.318728,-2.0911,0.326592,-2.08575,2.02658,1
0.011857,1.16998,3.65377,2.95848,-0.00954608,0.414598,2.01869,0.409112,0.318695,-2.09087,0.326761,-2.08539,2.02675,1
0.0121528,1.16998,3.65273,2.95819,-0.0097847,0.414962,2.01865,0.409339,0.318662,-2.09065,0.326931,-2.08502,2.02692,1
0.0124486,1.16998,3.65169,2.9579,-0.0100233,0.415327,2.01862,0.409566,0.318628,-2.09042,0.3271,-2.08466,2.02709,1
0.0127444,1.16998,3.65064,2.95761,-0.0102619,0.415691,2.01858,0.409793,0.318595,-2.09019,0.327269,-2.08429,2.02726,1
0.0130401,1.16998,3.6496,2.95733,-0.0105006,0.416056,2.01855,0.41002,0.318562,-2.08996,0.327439,-2.08393,2.02743,1
0.0133358,1.16998,3.64856,2.95704,-0.0107392,0.41642,2.01852,0.410246,0.318529,-2.08974,0.327608,-2.08356,2.0276,1
0.0136315,1.16997,3.64752,2.95675,-0.0109778,0.416785,2.01848,0.410473,0.318495,-2.08951,0.327777,-2.0832,2.02777,1
0.0139272,1.16997,3.64648,2.95646,-0.0112164,0.417149,2.01845,0.4107,0.318462,-2.08928,0.327947,-2.08283,2.02793,1
0.0142228,1.16997,3.64543,2.95617,-0.011455,0.417513,2.01842,0.410926,0.318429,-2.08906,0.328116,-2.08247,2.0281,1
0.0145184,1.16997,3.64439,2.95589,-0.0116936,0.417878,2.01838,0.411153,0.318396,-2.08883,0.328286,-2.0821,2.02827,1
0.014814,1.16997,3.64335,2.9556,-0.0119322,0.418242,2.01835,0.411379,0.318362,-2.0886,0.328455,-2.08174,2.02844,1
0.0151095,1.16997,3.64231,2.95531,-0.0121709,0.418607,2.01831,0.411606,0.318329,-2.08837,0.328625,-2.08137,2.02861,1
0.0154051,1.16997,3.64127,2.95502,-0.0124095,0.418971,2.01828,0.411832,0.318295,-2.08815,0.328794,-2.08101,2.02878,1
0.0157005,1.16997,3.64023,2.95473,-0.0126481,0.419335,2.01825,0.412058,0.318262,-2.08792,0.328963,-2.08064,2.02895,1
