11,4,3,6,0,25.425,29.85,25.425,28.15,23.24,28.15,23.24,29.85
11,3.99999,3.01202,6.00599,-0.011994,25.4327,29.84914,25.429305,28.14915,23.24431,28.15351,23.2477,29.85351
11,3.99998,3.02407,6.01195,-0.023976,25.440398,29.84827,25.433619,28.14829,23.24864,28.157,23.25542,29.85699
11,3.99995,3.03615,6.01789,-0.035946,25.448096,29.84739,25.437942,28.14742,23.25298,28.16047,23.26314,29.86044
11,3.9999,3.04826,6.02381,-0.047904,25.455794,29.8465,25.442275,28.14655,23.25734,28.16393,23.27086,29.86387
11,3.99985,3.06041,6.0297,-0.05985,25.46349,29.84559,25.446617,28.14567,23.26172,28.16736,23.2786,29.86728
11,3.99978,3.07259,6.03557,-0.071784,25.471186,29.84467,25.450968,28.14479,23.26612,28.17078,23.28634,29.87066
11,3.99971,3.0848,6.04141,-0.083706,25.478881,29.84374,25.455329,28.1439,23.27054,28.17417,23.29409,29.87401
11,3.99962,3.09704,6.04723,-0.095616,25.486575,29.84279,25.459699,28.143,23.27497,28.17755,23.30185,29.87734
11,3.99952,3.10931,6.05303,-0.107514,25.494268,29.84183,25.464078,28.1421,23.27942,28.18091,23.30961,29.88064
11,3.9994,3.12161,6.0588,-0.1194,25.501961,29.84086,25.468466,28.14119,23.28389,28.18424,23.31739,29.88391
11,3.99928,3.13395,6.06455,-0.131274,25.509653,29.83988,25.472863,28.14028,23.28837,28.18756,23.32516,29.88717
11,3.99914,3.14631,6.07027,-0.143136,25.517344,29.83888,25.47727,28.13936,23.29288,28.19086,23.33295,29.89039
11,3.99899,3.15871,6.07597,-0.154986,25.525035,29.83788,25.481685,28.13843,23.2974,28.19415,23.34075,29.89359
11,3.99883,3.17114,6.08165,-0.166824,25.532725,29.83686,25.48611,28.1375,23.30193,28.19741,23.34855,29.89677
11,3.99866,3.18359,6.0873,-0.17865,25.540414,29.83582,25.490544,28.13655,23.30648,28.20065,23.35635,29.89992
11,3.99847,3.19608,6.09293,-0.190464,25.548102,29.83478,25.494986,28.13561,23.31105,28.20388,23.36417,29.90305
11,3.99828,3.20859,6.09853,-0.202266,25.55579,29.83372,25.499438,28.13465,23.31564,28.20708,23.37199,29.90615
11,3.99807,3.22114,6.10411,-0.214056,25.563477,29.83265,25.503899,28.1337,23.32024,28.21027,23.37982,29.90923
11,3.99785,3.23371,6.10967,-0.225834,25.571163,29.83157,25.508368,28.13273,23.32486,28.21344,23.38765,29.91228
