3,1.17,3.6957,2.97,0,2.4,2.02,2.4,0.32,-0.1,0.32,-0.1,2.02
3,1.17,3.68518,2.96712,-0.00238673,2.403652,2.01968,2.402285,0.319677,-0.09771,0.321688,-0.09635,2.02169
3,1.17,3.67469,2.96424,-0.00477332,2.407302,2.01935,2.404565,0.319352,-0.09543,0.323378,-0.09269,2.02338
3,1.16999,3.66422,2.96136,-0.00715977,2.410951,2.01902,2.406841,0.319025,-0.09315,0.325069,-0.08904,2.02506
3,1.16998,3.65377,2.95848,-0.00954608,2.414598,2.01869,2.409112,0.318695,-0.09087,0.326761,-0.08539,2.02675
3,1.16997,3.64335,2.9556,-0.0119322,2.418242,2.01835,2.411379,0.318362,-0.0886,0.328455,-0.08174,2.02844
3,1.16996,3.63296,2.95272,-0.0143183,2.421885,2.01801,2.413642,0.318027,-0.08633,0.33015,-0.07809,2.03013
3,1.16994,3.62259,2.94984,-0.0167042,2.425526,2.01766,2.4159,0.31769,-0.08406,0.331847,-0.07443,2.03182
3,1.16992,3.61225,2.94695,-0.0190899,2.429165,2.01731,2.418153,0.31735,-0.08179,0.333545,-0.07078,2.03351
3,1.1699,3.60193,2.94407,-0.0214755,2.432803,2.01696,2.420403,0.317008,-0.07953,0.335244,-0.06713,2.0352
3,1.16988,3.59164,2.94119,-0.023861,2.436438,2.01661,2.422647,0.316664,-0.07727,0.336945,-0.06348,2.03689
3,1.16986,3.58138,2.93831,-0.0262463,2.440072,2.01625,2.424887,0.316317,-0.07501,0.338647,-0.05983,2.03858
3,1.16983,3.57114,2.93543,-0.0286315,2.443704,2.01589,2.427123,0.315967,-0.07276,0.340351,-0.05618,2.04027
3,1.1698,3.56092,2.93254,-0.0310165,2.447334,2.01552,2.429355,0.315615,-0.07051,0.342056,-0.05253,2.04196
3,1.16977,3.55073,2.92966,-0.0334014,2.450962,2.01515,2.431581,0.315261,-0.06826,0.343762,-0.04888,2.04365
3,1.16973,3.54057,2.92678,-0.0357862,2.454588,2.01478,2.433804,0.314905,-0.06601,0.34547,-0.04522,2.04534
3,1.16969,3.53043,2.9239,-0.0381708,2.458213,2.0144,2.436022,0.314546,-0.06377,0.34718,-0.04157,2.04703
3,1.16966,3.52031,2.92101,-0.0405553,2.461835,2.01402,2.438235,0.314184,-0.06152,0.348891,-0.03792,2.04873
3,1.16961,3.51022,2.91813,-0.0429397,2.465456,2.01364,2.440444,0.31382,-0.05929,0.350603,-0.03427,2.05042
3,1.16957,3.50016,2.91525,-0.0453239,2.469075,2.01325,2.442648,0.313454,-0.05705,0.352317,-0.03062,2.05211
3,1.16952,3.49012,2.91236,-0.0477079,2.472692,2.01286,2.444848,0.313085,-0.05482,0.354033,-0.02697,2.0538
3,1.16947,3.48011,2.90948,-0.0500918,2.476307,2.01246,2.447043,0.312714,-0.05259,0.35575,-0.02332,2.0555
3,1.16942,3.47012,2.9066,-0.0524756,2.479921,2.01206,2.449234,0.312341,-0.05036,0.357468,-0.01967,2.05719
3,1.16937,3.46015,2.90371,-0.0548593,2.483533,2.01166,2.45142,0.311965,-0.04813,0.359188,-0.01602,2.05889
3,1.16931,3.45021,2.90083,-0.0572428,2.487142,2.01126,2.453602,0.311587,-0.04591,0.36091,-0.01237,2.06058
3,1.16925,3.4403,2.89794,-0.0596261,2.49075,2.01085,2.45578,0.311206,-0.04369,0.362633,-0.00872,2.06227
3,1.16919,3.43041,2.89506,-0.0620093,2.494356,2.01043,2.457952,0.310823,-0.04147,0.364358,-0.00507,2.06397
3,1.16913,3.42055,2.89217,-0.0643924,2.497961,2.01002,2.460121,0.310438,-0.03926,0.366085,-0.00142,2.06566
3,1.16906,3.41071,2.88929,-0.0667754,2.501563,2.0096,2.462284,0.31005,-0.03705,0.367813,0.00223,2.06736
3,1.169,3.40089,2.8864,-0.0691582,2.505164,2.00917,2.464443,0.30966,-0.03484,0.369542,0.00588,2.06905
3,1.16893,3.3911,2.88352,-0.0715408,2.508762,2.00874,2.466598,0.309267,-0.03263,0.371273,0.00953,2.07075
3,1.16885,3.38134,2.88063,-0.0739233,2.512359,2.00831,2.468748,0.308872,-0.03043,0.373006,0.01318,2.07245
3,1.16878,3.3716,2.87775,-0.0763057,2.515954,2.00788,2.470893,0.308475,-0.02823,0.374741,0.01683,2.07414
3,1.1687,3.36188,2.87486,-0.0786879,2.519548,2.00744,2.473034,0.308075,-0.02603,0.376477,0.02048,2.07584
3,1.16862,3.35219,2.87198,-0.08107,2.523139,2.007,2.475171,0.307673,-0.02383,0.378215,0.02413,2.07754
3,1.16854,3.34252,2.86909,-0.083452,2.526729,2.00655,2.477302,0.307269,-0.02164,0.379954,0.02779,2.07924
3,1.16845,3.33288,2.8662,-0.0858338,2.530317,2.0061,2.47943,0.306862,-0.01945,0.381696,0.03144,2.08093
3,1.16837,3.32327,2.86332,-0.0882155,2.533903,2.00565,2.481552,0.306453,-0.01726,0.383438,0.03509,2.08263
